"product_id";"basic_nutrition_id";"subcategory_id";"description";"source";"is_final";"is_verified";"language"
"11819";"11819";"1100";"Peppers, hot chili, red, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11820";"11820";"1100";"Peppers, hot chili, red, canned, excluding seeds, solids and liquids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11821";"11821";"1100";"Peppers, sweet, red, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11822";"11822";"1100";"Peppers, sweet, green, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11823";"11823";"1100";"Peppers, sweet, red, cooked, boiled, drained, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11824";"11824";"1100";"Peppers, sweet, red, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11825";"11825";"1100";"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11826";"11826";"1100";"Pigeonpeas, immature seeds, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11827";"11827";"1100";"Pokeberry shoots, (poke), cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11828";"11828";"1100";"Potatoes, baked, flesh and skin, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11829";"11829";"1100";"Potatoes, baked, flesh, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11830";"11830";"1100";"Potatoes, baked, skin only, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11831";"11831";"1100";"Potatoes, boiled, cooked in skin, flesh, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11832";"11832";"1100";"Potatoes, boiled, cooked in skin, skin, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11833";"11833";"1100";"Potatoes, boiled, cooked without skin, flesh, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11834";"11834";"1100";"Potatoes, microwaved, cooked, in skin, flesh and skin, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11835";"11835";"1100";"Potatoes, microwaved, cooked in skin, flesh, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11836";"11836";"1100";"Potatoes, microwaved, cooked, in skin, skin with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11837";"11837";"1100";"Potatoes, frozen, whole, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11840";"11840";"1100";"Potatoes, frozen, french fried, par fried, cottage-cut, prepared, heated in oven, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11841";"11841";"1100";"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11842";"11842";"1100";"Potatoes, french fried, all types, salt not added in processing, frozen, as purchased";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11843";"11843";"1100";"Potatoes, au gratin, home-prepared from recipe using margarine";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11844";"11844";"1100";"Potatoes, scalloped, home-prepared with margarine";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11845";"11845";"1100";"Pumpkin, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11846";"11846";"1100";"Pumpkin, canned, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11847";"11847";"1100";"Pumpkin, flowers, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11848";"11848";"1100";"Pumpkin leaves, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11849";"11849";"1100";"Purslane, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11850";"11850";"1100";"Radishes, oriental, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11851";"11851";"1100";"Rutabagas, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11852";"11852";"1100";"Salsify, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11853";"11853";"1100";"Soybeans, green, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11854";"11854";"1100";"Spinach, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11855";"11855";"1100";"Spinach, canned, no salt added, solids and liquids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11856";"11856";"1100";"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11857";"11857";"1100";"Squash, summer, all varieties, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11858";"11858";"1100";"Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11859";"11859";"1100";"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11860";"11860";"1100";"Squash, summer, scallop, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11861";"11861";"1100";"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11862";"11862";"1100";"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11863";"11863";"1100";"Squash, winter, all varieties, cooked, baked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11864";"11864";"1100";"Squash, winter, acorn, cooked, baked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11865";"11865";"1100";"Squash, winter, acorn, cooked, boiled, mashed, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11866";"11866";"1100";"Squash, winter, butternut, cooked, baked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11867";"11867";"1100";"Squash, winter, butternut, frozen, cooked, boiled, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11868";"11868";"1100";"Squash, winter, hubbard, baked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11869";"11869";"1100";"Squash, winter, hubbard, cooked, boiled, mashed, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11870";"11870";"1100";"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11871";"11871";"1100";"Succotash, (corn and limas), cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11872";"11872";"1100";"Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11873";"11873";"1100";"Water convolvulus, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11874";"11874";"1100";"Sweet potato leaves, cooked, steamed, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11875";"11875";"1100";"Sweet potato, cooked, baked in skin, flesh, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11876";"11876";"1100";"Sweet potato, cooked, boiled, without skin, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11877";"11877";"1100";"Sweet potato, frozen, cooked, baked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11878";"11878";"1100";"Taro, cooked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11879";"11879";"1100";"Taro, leaves, cooked, steamed, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11880";"11880";"1100";"Taro, shoots, cooked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11881";"11881";"1100";"Taro, tahitian, cooked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11884";"11884";"1100";"Tomatoes, red, ripe, cooked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11885";"11885";"1100";"Tomatoes, red, ripe, canned, packed in tomato juice, no salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11886";"11886";"1100";"Tomato juice, canned, without salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11888";"11888";"1100";"Tomato products, canned, puree, with salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11889";"11889";"1100";"Turnips, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11890";"11890";"1100";"Turnips, frozen, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11891";"11891";"1100";"Turnip greens, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11892";"11892";"1100";"Turnip greens, frozen, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11893";"11893";"1100";"Turnip greens and turnips, frozen, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11894";"11894";"1100";"Vegetables, mixed, frozen, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11895";"11895";"1100";"Waxgourd, (chinese preserving melon), cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11896";"11896";"1100";"Winged bean, immature seeds, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11897";"11897";"1100";"Yam, cooked, boiled, drained, or baked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11898";"11898";"1100";"Yambean (jicama), cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11899";"11899";"1100";"Yardlong bean, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11900";"11900";"1100";"Corn, sweet, white, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11901";"11901";"1100";"Corn, sweet, white, cooked, boiled, drained, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11902";"11902";"1100";"Corn, sweet, white, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11903";"11903";"1100";"Corn, sweet, white, canned, whole kernel, regular pack, solids and liquids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11904";"11904";"1100";"Corn, sweet, white, canned, whole kernel, no salt added, solids and liquids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11905";"11905";"1100";"Corn, sweet, white, canned, whole kernel, drained solids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11906";"11906";"1100";"Corn, sweet, white, canned, cream style, regular pack";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11907";"11907";"1100";"Corn, sweet, white, canned, cream style, no salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11908";"11908";"1100";"Corn, sweet, white, canned, vacuum pack, regular pack";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11909";"11909";"1100";"Corn, sweet, white, canned, vacuum pack, no salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11910";"11910";"1100";"Corn, sweet, white, frozen, kernels cut off cob, unprepared";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11911";"11911";"1100";"Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11912";"11912";"1100";"Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11913";"11913";"1100";"Corn, sweet, white, frozen, kernels on cob, unprepared";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11914";"11914";"1100";"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11915";"11915";"1100";"Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11916";"11916";"1100";"Peppers, sweet, red, canned, solids and liquids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11917";"11917";"1100";"Peppers, sweet, red, frozen, chopped, unprepared";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11918";"11918";"1100";"Peppers, sweet, red, frozen, chopped, boiled, drained, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11919";"11919";"1100";"Peppers, sweet, red, frozen, chopped, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11921";"11921";"1100";"Peppers, sweet, red, sauteed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11922";"11922";"1100";"Sesbania flower, cooked, steamed, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11923";"11923";"1100";"Soybeans, mature seeds, sprouted, cooked, steamed, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11924";"11924";"1100";"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11925";"11925";"1100";"Dock, cooked, boiled, drained, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11926";"11926";"1100";"Lentils, sprouted, cooked, stir-fried, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11927";"11927";"1100";"Mountain yam, hawaii, cooked, steamed, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11928";"11928";"1100";"Tree fern, cooked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11929";"11929";"1100";"Potatoes, mashed, prepared from granules, without milk, whole milk and margarine";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11930";"11930";"1100";"Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and margarine added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11931";"11931";"1100";"Peppers, sweet, red, freeze-dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11932";"11932";"1100";"Beans, snap, yellow, canned, regular pack, drained solids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11933";"11933";"1100";"Beans, snap, yellow, canned, no salt added, drained solids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11934";"11934";"1100";"Potatoes, mashed, home-prepared, whole milk and butter added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11935";"11935";"1100";"Catsup";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11936";"11936";"1100";"Mushrooms, brown, italian, or crimini, exposed to ultraviolet light, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11937";"11937";"1100";"Pickles, cucumber, dill or kosher dill";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11938";"11938";"1100";"Mushroom, white, exposed to ultraviolet light, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11939";"11939";"1100";"Mushrooms, portabella, exposed to ultraviolet light, grilled";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11940";"11940";"1100";"Pickles, cucumber, sweet (includes bread and butter pickles)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11941";"11941";"1100";"Pickles, cucumber, sour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11943";"11943";"1100";"Pimento, canned";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11944";"11944";"1100";"Pickle relish, hot dog";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11945";"11945";"1100";"Pickle relish, sweet";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11946";"11946";"1100";"Pickles, cucumber, sour, low sodium";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11947";"11947";"1100";"Pickles, cucumber, dill, reduced sodium";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11948";"11948";"1100";"Pickles, cucumber, sweet, low sodium (includes bread and butter pickles)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11949";"11949";"1100";"Catsup, low sodium";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11950";"11950";"1100";"Mushrooms, enoki, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11951";"11951";"1100";"Peppers, sweet, yellow, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11952";"11952";"1100";"Radicchio, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11953";"11953";"1100";"Squash, zucchini, baby, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11954";"11954";"1100";"Tomatillos, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11955";"11955";"1100";"Tomatoes, sun-dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11956";"11956";"1100";"Tomatoes, sun-dried, packed in oil, drained";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11957";"11957";"1100";"Fennel, bulb, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11958";"11958";"1100";"Pickle relish, hamburger";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11959";"11959";"1100";"Arugula, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11960";"11960";"1100";"Carrots, baby, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11961";"11961";"1100";"Hearts of palm, canned";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11962";"11962";"1100";"Peppers, hot chile, sun-dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11963";"11963";"1100";"Nopales, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11964";"11964";"1100";"Nopales, cooked, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11965";"11965";"1100";"Cauliflower, green, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11967";"11967";"1100";"Cauliflower, green, cooked, no salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11968";"11968";"1100";"Cauliflower, green, cooked, with salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11969";"11969";"1100";"Broccoli, chinese, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11970";"11970";"1100";"Cabbage, napa, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11972";"11972";"1100";"Lemon grass (citronella), raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11973";"11973";"1100";"Beans, fava, in pod, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11974";"11974";"1100";"Grape leaves, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11975";"11975";"1100";"Grape leaves, canned";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11976";"11976";"1100";"Pepper, banana, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11977";"11977";"1100";"Peppers, serrano, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11978";"11978";"1100";"Peppers, ancho, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11979";"11979";"1100";"Peppers, jalapeno, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11980";"11980";"1100";"Peppers, chili, green, canned";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11981";"11981";"1100";"Peppers, hungarian, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11982";"11982";"1100";"Peppers, pasilla, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11983";"11983";"1100";"Pickles, chowchow, with cauliflower onion mustard, sweet";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11984";"11984";"1100";"Epazote, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11985";"11985";"1100";"Fireweed, leaves, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11986";"11986";"1100";"Malabar spinach, cooked";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11987";"11987";"1100";"Mushrooms, oyster, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11988";"11988";"1100";"Fungi, Cloud ears, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11989";"11989";"1100";"Mushrooms, straw, canned, drained solids";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11990";"11990";"1100";"Wasabi, root, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11991";"11991";"1100";"Yautia (tannier), raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11992";"11992";"1100";"Mushrooms, white, microwaved";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11993";"11993";"1100";"Mushrooms, maitake, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11994";"11994";"1100";"Broccoli, chinese, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11995";"11995";"1100";"Fiddlehead ferns, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11996";"11996";"1100";"Fiddlehead ferns, frozen, unprepared";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"11998";"11998";"1100";"Mushrooms, portabella, exposed to ultraviolet light, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12001";"12001";"1200";"Seeds, breadfruit seeds, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12003";"12003";"1200";"Seeds, breadfruit seeds, boiled";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12004";"12004";"1200";"Seeds, breadnut tree seeds, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12005";"12005";"1200";"Seeds, breadnut tree seeds, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12006";"12006";"1200";"Seeds, chia seeds, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12007";"12007";"1200";"Seeds, cottonseed flour, partially defatted (glandless)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12008";"12008";"1200";"Seeds, cottonseed flour, low fat (glandless)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12011";"12011";"1200";"Seeds, cottonseed meal, partially defatted (glandless)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12012";"12012";"1200";"Seeds, hemp seed, hulled";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12013";"12013";"1200";"Seeds, lotus seeds, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12014";"12014";"1200";"Seeds, pumpkin and squash seed kernels, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12016";"12016";"1200";"Seeds, pumpkin and squash seed kernels, roasted, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12021";"12021";"1200";"Seeds, safflower seed kernels, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12022";"12022";"1200";"Seeds, safflower seed meal, partially defatted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12023";"12023";"1200";"Seeds, sesame seeds, whole, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12024";"12024";"1200";"Seeds, sesame seeds, whole, roasted and toasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12029";"12029";"1200";"Seeds, sesame seed kernels, toasted, without salt added (decorticated)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12032";"12032";"1200";"Seeds, sesame flour, partially defatted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12033";"12033";"1200";"Seeds, sesame flour, low-fat";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12034";"12034";"1200";"Seeds, sesame meal, partially defatted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12036";"12036";"1200";"Seeds, sunflower seed kernels, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12037";"12037";"1200";"Seeds, sunflower seed kernels, dry roasted, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12038";"12038";"1200";"Seeds, sunflower seed kernels, oil roasted, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12039";"12039";"1200";"Seeds, sunflower seed kernels, toasted, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12040";"12040";"1200";"Seeds, sunflower seed butter, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12041";"12041";"1200";"Seeds, sunflower seed flour, partially defatted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12058";"12058";"1200";"Nuts, acorns, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12059";"12059";"1200";"Nuts, acorns, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12060";"12060";"1200";"Nuts, acorn flour, full fat";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12061";"12061";"1200";"Nuts, almonds";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12062";"12062";"1200";"Nuts, almonds, blanched";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12063";"12063";"1200";"Nuts, almonds, dry roasted, without salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12065";"12065";"1200";"Nuts, almonds, oil roasted, without salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12071";"12071";"1200";"Nuts, almond paste";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12077";"12077";"1200";"Nuts, beechnuts, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12078";"12078";"1200";"Nuts, brazilnuts, dried, unblanched";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12084";"12084";"1200";"Nuts, butternuts, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12085";"12085";"1200";"Nuts, cashew nuts, dry roasted, without salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12086";"12086";"1200";"Nuts, cashew nuts, oil roasted, without salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12087";"12087";"1200";"Nuts, cashew nuts, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12088";"12088";"1200";"Nuts, cashew butter, plain, without salt added";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12093";"12093";"1200";"Nuts, chestnuts, chinese, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12094";"12094";"1200";"Nuts, chestnuts, chinese, dried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12095";"12095";"1200";"Nuts, chestnuts, chinese, boiled and steamed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12096";"12096";"1200";"Nuts, chestnuts, chinese, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12097";"12097";"1200";"Nuts, chestnuts, european, raw, unpeeled";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12098";"12098";"1200";"Nuts, chestnuts, european, raw, peeled";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12099";"12099";"1200";"Nuts, chestnuts, european, dried, unpeeled";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12100";"12100";"1200";"Nuts, chestnuts, european, dried, peeled";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12101";"12101";"1200";"Nuts, chestnuts, european, boiled and steamed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12104";"12104";"1200";"Nuts, coconut meat, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"12108";"12108";"1200";"Nuts, coconut meat, dried (desiccated), not sweetened";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
